id_radar,local,bairro,cameras
270021112,AUTOESTRADA LAGOA-BARRA PROXIMO AO GAVEA GOLF CLUB - SENTIDO LAGOA - FX 2,SAO CONRADO,"[""329 (AUTO ESTR. LAGOA-BARRA X ALT. G\u00c1VEA GOLF CLUBE) - 15.63m"", ""122 (AUTOESTRADA X ESTR. DO JO\u00c1 - PR\u00d3XIMO AO T\u00daNEL DE S\u00c3O CONRADO) - 361.78m"", ""67 (PRAIA DE S\u00c3O CONRADO X AV. PROF. MENDES DE MORAIS) - 441.02m"", ""1550 (AUTOESTRADA ENG. FERNANDO MAC DOWELL  - FIXA) - 528.16m"", ""68 (AUTOESTRADA LAGOA-BARRA EM FRENTE SHOPPING FASHION MALL) - 543.50m""]"
270031111,AVENIDA ALFREDO BALTHAZAR DA SILVEIRA PROXIMO AO Nº 1270 - SENTIDO PRAIA - FX 1,RECREIO DOS BANDEIRANTES,"[""1267 (AV. ALFREDO BALTAZAR DA SILVEIRA X AV. PEDRO MOURA  - FIXA) - 295.27m"", ""1266 (AV. ALFREDO BALTAZAR DA SILVEIRA X AV. PEDRO MOURA  - FIXA) - 300.14m"", ""1307 (AV. GENARO DE CARVALHO X  R. JOAQUIM JOSE COUTO - FIXA) - 331.71m"", ""1306 (AV. GENARO DE CARVALHO X  R. JOAQUIM JOSE COUTO - FIXA) - 341.70m"", ""1289 (AVENIDA ALFREDO BALTAZAR DA SILVEIRA X RUA ODILON DUARTE BRAGA - FIXA) - 663.50m""]"
270031112,AVENIDA ALFREDO BALTHAZAR DA SILVEIRA PROXIMO AO Nº 1270 - SENTIDO PRAIA - FX 2,RECREIO DOS BANDEIRANTES,"[""1267 (AV. ALFREDO BALTAZAR DA SILVEIRA X AV. PEDRO MOURA  - FIXA) - 295.27m"", ""1266 (AV. ALFREDO BALTAZAR DA SILVEIRA X AV. PEDRO MOURA  - FIXA) - 300.14m"", ""1307 (AV. GENARO DE CARVALHO X  R. JOAQUIM JOSE COUTO - FIXA) - 331.71m"", ""1306 (AV. GENARO DE CARVALHO X  R. JOAQUIM JOSE COUTO - FIXA) - 341.70m"", ""1289 (AVENIDA ALFREDO BALTAZAR DA SILVEIRA X RUA ODILON DUARTE BRAGA - FIXA) - 663.50m""]"
270041111,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 1,LAGOA,"[""259 (AV. BORGES DE MEDEIROS X ALTURA DO PARQUE DOS PATINS) - 268.49m"", ""846 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 335.12m"", ""1141 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 346.45m"", ""18 (RUA M\u00c1RIO RIBEIRO X AV. BORGES DE MEDEIROS) - 423.80m"", ""115 (AV. BORGES DE  MEDEIROS  ALTURA DA R. GAL. GARZON) - 613.80m""]"
270041112,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 2,LAGOA,"[""259 (AV. BORGES DE MEDEIROS X ALTURA DO PARQUE DOS PATINS) - 268.49m"", ""846 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 335.12m"", ""1141 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 346.45m"", ""18 (RUA M\u00c1RIO RIBEIRO X AV. BORGES DE MEDEIROS) - 423.80m"", ""115 (AV. BORGES DE  MEDEIROS  ALTURA DA R. GAL. GARZON) - 613.80m""]"
270051111,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 1,LAGOA,"[""1141 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 85.64m"", ""846 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 98.27m"", ""259 (AV. BORGES DE MEDEIROS X ALTURA DO PARQUE DOS PATINS) - 168.37m"", ""115 (AV. BORGES DE  MEDEIROS  ALTURA DA R. GAL. GARZON) - 184.18m"", ""3323 (COMPORTA RUA GEN. GARZON - FIXA) - 205.78m""]"
270051112,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 2,LAGOA,"[""1141 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 85.64m"", ""846 (AV. BORGES DE MEDEIROS X PARQUE DOS PATINS - FIXA) - 98.27m"", ""259 (AV. BORGES DE MEDEIROS X ALTURA DO PARQUE DOS PATINS) - 168.37m"", ""115 (AV. BORGES DE  MEDEIROS  ALTURA DA R. GAL. GARZON) - 184.18m"", ""3323 (COMPORTA RUA GEN. GARZON - FIXA) - 205.78m""]"
270061111,AVENIDA BRAZ DE PINA PROXIMO AO Nº 1345 - SENTIDO OLARIA - FX 1,VILA DA PENHA,"[""1521 (ESTR. DO QUITUNGO, 1919 - FIXA) - 476.16m"", ""1517 (AV. MERITI, 2114 - BR\u00c1S DE PINA - FIXA) - 482.57m"", ""1520 (ESTR. DO QUITUNGO, 1919 - FIXA) - 487.13m"", ""1516 (AV. MERITI, 2114 - BR\u00c1S DE PINA - FIXA) - 492.44m"", ""451 (AV. BR\u00c1S DE PINA X R. PE. ROSER X AV. MERITI (LARGO DO BIC\u00c3O) - FIXA) - 524.42m""]"
270061112,AVENIDA BRAZ DE PINA PROXIMO AO Nº 1345 - SENTIDO OLARIA - FX 2,VILA DA PENHA,"[""1521 (ESTR. DO QUITUNGO, 1919 - FIXA) - 476.16m"", ""1517 (AV. MERITI, 2114 - BR\u00c1S DE PINA - FIXA) - 482.57m"", ""1520 (ESTR. DO QUITUNGO, 1919 - FIXA) - 487.13m"", ""1516 (AV. MERITI, 2114 - BR\u00c1S DE PINA - FIXA) - 492.44m"", ""451 (AV. BR\u00c1S DE PINA X R. PE. ROSER X AV. MERITI (LARGO DO BIC\u00c3O) - FIXA) - 524.42m""]"
270071111,AVENIDA DAS AMERICAS PROXIMO AO Nº 2901 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL,BARRA DA TIJUCA,"[""2300 (AFR\u00c2NIO COSTA - BRT - FIXA) - 184.72m"", ""2301 (AFR\u00c2NIO COSTA - BRT - FIXA) - 200.68m"", ""2302 (AFR\u00c2NIO COSTA - BRT - FIXA) - 276.31m"", ""2305 (RIVIERA - BRT - FIXA) - 426.00m"", ""2303 (RIVIERA - BRT - FIXA) - 456.04m""]"
270071112,AVENIDA DAS AMERICAS PROXIMO AO Nº 2901 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2300 (AFR\u00c2NIO COSTA - BRT - FIXA) - 184.72m"", ""2301 (AFR\u00c2NIO COSTA - BRT - FIXA) - 200.68m"", ""2302 (AFR\u00c2NIO COSTA - BRT - FIXA) - 276.31m"", ""2305 (RIVIERA - BRT - FIXA) - 426.00m"", ""2303 (RIVIERA - BRT - FIXA) - 456.04m""]"
270071113,AVENIDA DAS AMERICAS PROXIMO AO Nº 2901 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2300 (AFR\u00c2NIO COSTA - BRT - FIXA) - 184.72m"", ""2301 (AFR\u00c2NIO COSTA - BRT - FIXA) - 200.68m"", ""2302 (AFR\u00c2NIO COSTA - BRT - FIXA) - 276.31m"", ""2305 (RIVIERA - BRT - FIXA) - 426.00m"", ""2303 (RIVIERA - BRT - FIXA) - 456.04m""]"
270071121,AVENIDA DAS AMERICAS PROXIMO AO Nº 2901 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL,BARRA DA TIJUCA,"[""2300 (AFR\u00c2NIO COSTA - BRT - FIXA) - 212.80m"", ""2301 (AFR\u00c2NIO COSTA - BRT - FIXA) - 228.56m"", ""2302 (AFR\u00c2NIO COSTA - BRT - FIXA) - 303.92m"", ""2305 (RIVIERA - BRT - FIXA) - 398.01m"", ""2303 (RIVIERA - BRT - FIXA) - 428.05m""]"
270071122,AVENIDA DAS AMERICAS PROXIMO AO Nº 2901 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2300 (AFR\u00c2NIO COSTA - BRT - FIXA) - 212.80m"", ""2301 (AFR\u00c2NIO COSTA - BRT - FIXA) - 228.56m"", ""2302 (AFR\u00c2NIO COSTA - BRT - FIXA) - 303.92m"", ""2305 (RIVIERA - BRT - FIXA) - 398.01m"", ""2303 (RIVIERA - BRT - FIXA) - 428.05m""]"
270071123,AVENIDA DAS AMERICAS PROXIMO AO Nº 2901 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2300 (AFR\u00c2NIO COSTA - BRT - FIXA) - 212.80m"", ""2301 (AFR\u00c2NIO COSTA - BRT - FIXA) - 228.56m"", ""2302 (AFR\u00c2NIO COSTA - BRT - FIXA) - 303.92m"", ""2305 (RIVIERA - BRT - FIXA) - 398.01m"", ""2303 (RIVIERA - BRT - FIXA) - 428.05m""]"
270081111,AVENIDA DAS AMERICAS PROXIMO AO Nº 7380 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL,BARRA DA TIJUCA,"[""2329 (RIO MAR - BRT - FIXA) - 262.62m"", ""2327 (RIO MAR - BRT - FIXA) - 296.01m"", ""2328 (RIO MAR - BRT - FIXA) - 331.15m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 438.12m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 531.03m""]"
270081112,AVENIDA DAS AMERICAS PROXIMO AO Nº 7380 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2329 (RIO MAR - BRT - FIXA) - 262.62m"", ""2327 (RIO MAR - BRT - FIXA) - 296.01m"", ""2328 (RIO MAR - BRT - FIXA) - 331.15m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 438.12m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 531.03m""]"
270081113,AVENIDA DAS AMERICAS PROXIMO AO Nº 7380 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2329 (RIO MAR - BRT - FIXA) - 262.62m"", ""2327 (RIO MAR - BRT - FIXA) - 296.01m"", ""2328 (RIO MAR - BRT - FIXA) - 331.15m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 438.12m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 531.03m""]"
270091111,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 50.39m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 81.54m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 112.97m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 335.09m"", ""2400 (CATEDRAL DO RECREIO - BRT - FIXA) - 346.85m""]"
270091112,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 50.39m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 81.54m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 112.97m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 335.09m"", ""2400 (CATEDRAL DO RECREIO - BRT - FIXA) - 346.85m""]"
270091113,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2337 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 50.39m"", ""2336 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 81.54m"", ""2338 (PONT\u00d5ES/BARRASUL - BRT - FIXA) - 112.97m"", ""2401 (CATEDRAL DO RECREIO - BRT - FIXA) - 335.09m"", ""2400 (CATEDRAL DO RECREIO - BRT - FIXA) - 346.85m""]"
270101111,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 4242 - SENTIDO MADUREIRA - FX 1,DEL CASTILHO,"[""3688 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 209.95m"", ""3687 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 221.70m"", ""3676 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR , ALT. SHOP. NOVA AMERICA  - FIXA) - 279.41m"", ""3682 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR , ALT. SHOP. NOVA AMERICA  - FIXA) - 287.59m"", ""3690 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 301.76m""]"
270101112,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 4242 - SENTIDO MADUREIRA - FX 2,DEL CASTILHO,"[""3688 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 209.95m"", ""3687 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 221.70m"", ""3676 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR , ALT. SHOP. NOVA AMERICA  - FIXA) - 279.41m"", ""3682 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR , ALT. SHOP. NOVA AMERICA  - FIXA) - 287.59m"", ""3690 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 301.76m""]"
270101113,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 4242 - SENTIDO MADUREIRA - FX 3,DEL CASTILHO,"[""3688 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 209.95m"", ""3687 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 221.70m"", ""3676 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR , ALT. SHOP. NOVA AMERICA  - FIXA) - 279.41m"", ""3682 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR , ALT. SHOP. NOVA AMERICA  - FIXA) - 287.59m"", ""3690 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, ALT. METRO NOVA AMERICA  - FIXA) - 301.76m""]"
270111111,AVENIDA DOS ITALIANOS PROXIMO AO Nº 922 - SENTIDO AVENIDA BRASIL - FX 1,ROCHA MIRANDA,"[""3665 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9652  - FIXA) - 1229.67m"", ""3666 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9702 - FIXA) - 1232.17m"", ""153 (AV. BRASIL X ALTURA R. JO\u00c3O PAULO) - 1235.65m"", ""3663 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9154  - FIXA) - 1243.48m"", ""3662 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9202 - FIXA) - 1244.75m""]"
270111112,AVENIDA DOS ITALIANOS PROXIMO AO Nº 922 - SENTIDO AVENIDA BRASIL - FX 2,ROCHA MIRANDA,"[""3665 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9652  - FIXA) - 1229.67m"", ""3666 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9702 - FIXA) - 1232.17m"", ""153 (AV. BRASIL X ALTURA R. JO\u00c3O PAULO) - 1235.65m"", ""3663 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9154  - FIXA) - 1243.48m"", ""3662 (AV. PASTOR MARTIN LUTHER KING J\u00faNIOR, 9202 - FIXA) - 1244.75m""]"
270121111,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO AVENIDA VIEIRA SOUTO - FX 1,LAGOA,"[""331 (AV. EPITACIO PESSOA X ALT. DO PARQUE DA CATACUMBA) - 484.03m"", ""119 (AV. EPIT\u00c1CIO PESSOA - PR\u00d3XIMO AO PARQUE DA CATACUMBA) - 512.73m"", ""32 (AV. EPIT\u00c1CIO PESSOA X RUA MARIA QUIT\u00c9RIA) - 816.14m"", ""1538 (R. EPITACIO PESSOA X R. VINICIUS DE MORAIS - FIXA) - 863.57m"", ""298 (R. EPIT\u00c1CIO PESSOA X R. VINICIUS DE MORAIS) - 870.61m""]"
270121112,AVENIDA EPITACIO PESSOA PROXIMO AO Nº 3666 - SENTIDO AVENIDA VIEIRA SOUTO - FX 2,LAGOA,"[""331 (AV. EPITACIO PESSOA X ALT. DO PARQUE DA CATACUMBA) - 484.03m"", ""119 (AV. EPIT\u00c1CIO PESSOA - PR\u00d3XIMO AO PARQUE DA CATACUMBA) - 512.73m"", ""32 (AV. EPIT\u00c1CIO PESSOA X RUA MARIA QUIT\u00c9RIA) - 816.14m"", ""1538 (R. EPITACIO PESSOA X R. VINICIUS DE MORAIS - FIXA) - 863.57m"", ""298 (R. EPIT\u00c1CIO PESSOA X R. VINICIUS DE MORAIS) - 870.61m""]"
270131111,"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 1",FREGUESIA (JACAREPAGUA),"[""520 (ESTR. DO PAU-FERRO X ESTR. DO GUANUMBI) - 1632.50m"", ""3674 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO GUANUMBI - FIXA) - 1750.36m"", ""3659 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO BANANAL) - 2104.85m"", ""515 (ESTR. DOS TR\u00caS RIOS X ESTR. DO BANANAL) - 2114.15m"", ""3612 (ESTR. DOS TR\u00eaS RIOS, 920-998 - FIXA) - 2217.24m""]"
270131112,"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 2",FREGUESIA (JACAREPAGUA),"[""520 (ESTR. DO PAU-FERRO X ESTR. DO GUANUMBI) - 1632.50m"", ""3674 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO GUANUMBI - FIXA) - 1750.36m"", ""3659 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO BANANAL) - 2104.85m"", ""515 (ESTR. DOS TR\u00caS RIOS X ESTR. DO BANANAL) - 2114.15m"", ""3612 (ESTR. DOS TR\u00eaS RIOS, 920-998 - FIXA) - 2217.24m""]"
270131113,"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 3",FREGUESIA (JACAREPAGUA),"[""520 (ESTR. DO PAU-FERRO X ESTR. DO GUANUMBI) - 1632.50m"", ""3674 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO GUANUMBI - FIXA) - 1750.36m"", ""3659 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO BANANAL) - 2104.85m"", ""515 (ESTR. DOS TR\u00caS RIOS X ESTR. DO BANANAL) - 2114.15m"", ""3612 (ESTR. DOS TR\u00eaS RIOS, 920-998 - FIXA) - 2217.24m""]"
270141111,AVENIDA GOVERNADOR CARLOS LACERDA KM 14 - SENTIDO BARRA - FX 1,FREGUESIA (JACAREPAGUA),"[""513 (AV. GEREM\u00c1RIO DANTAS X SOB LINHA AMARELA) - 469.57m"", ""512 (AV. GEREM\u00c1RIO DANTAS X R. EDGAR WERNECK) - 569.29m"", ""3678 (AV. GEREM\u00e1RIO DANTAS, 1421) - 614.37m"", ""514 (AV. GEREM\u00c1RIO DANTAS X ESTR. DOS TR\u00caS RIOS (P\u00c7A. PROF\u00aa CAMIS\u00c3O)) - 615.41m"", ""3694 (ESTR. DOS TR\u00eaS RIOS X RUA XING\u00fa) - 727.70m""]"
270141112,AVENIDA GOVERNADOR CARLOS LACERDA KM 14 - SENTIDO BARRA - FX 2,FREGUESIA (JACAREPAGUA),"[""513 (AV. GEREM\u00c1RIO DANTAS X SOB LINHA AMARELA) - 469.57m"", ""512 (AV. GEREM\u00c1RIO DANTAS X R. EDGAR WERNECK) - 569.29m"", ""3678 (AV. GEREM\u00e1RIO DANTAS, 1421) - 614.37m"", ""514 (AV. GEREM\u00c1RIO DANTAS X ESTR. DOS TR\u00caS RIOS (P\u00c7A. PROF\u00aa CAMIS\u00c3O)) - 615.41m"", ""3694 (ESTR. DOS TR\u00eaS RIOS X RUA XING\u00fa) - 727.70m""]"
270141113,AVENIDA GOVERNADOR CARLOS LACERDA KM 14 - SENTIDO BARRA - FX 3,FREGUESIA (JACAREPAGUA),"[""513 (AV. GEREM\u00c1RIO DANTAS X SOB LINHA AMARELA) - 469.57m"", ""512 (AV. GEREM\u00c1RIO DANTAS X R. EDGAR WERNECK) - 569.29m"", ""3678 (AV. GEREM\u00e1RIO DANTAS, 1421) - 614.37m"", ""514 (AV. GEREM\u00c1RIO DANTAS X ESTR. DOS TR\u00caS RIOS (P\u00c7A. PROF\u00aa CAMIS\u00c3O)) - 615.41m"", ""3694 (ESTR. DOS TR\u00eaS RIOS X RUA XING\u00fa) - 727.70m""]"
270151111,"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 1",FREGUESIA (JACAREPAGUA),"[""520 (ESTR. DO PAU-FERRO X ESTR. DO GUANUMBI) - 1603.22m"", ""3674 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO GUANUMBI - FIXA) - 1715.09m"", ""3659 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO BANANAL) - 2078.67m"", ""515 (ESTR. DOS TR\u00caS RIOS X ESTR. DO BANANAL) - 2088.30m"", ""3612 (ESTR. DOS TR\u00eaS RIOS, 920-998 - FIXA) - 2194.20m""]"
270151112,"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 2",FREGUESIA (JACAREPAGUA),"[""520 (ESTR. DO PAU-FERRO X ESTR. DO GUANUMBI) - 1603.22m"", ""3674 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO GUANUMBI - FIXA) - 1715.09m"", ""3659 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO BANANAL) - 2078.67m"", ""515 (ESTR. DOS TR\u00caS RIOS X ESTR. DO BANANAL) - 2088.30m"", ""3612 (ESTR. DOS TR\u00eaS RIOS, 920-998 - FIXA) - 2194.20m""]"
270151113,"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 3",FREGUESIA (JACAREPAGUA),"[""520 (ESTR. DO PAU-FERRO X ESTR. DO GUANUMBI) - 1603.22m"", ""3674 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO GUANUMBI - FIXA) - 1715.09m"", ""3659 (ESTR. DOS TR\u00eaS RIOS X ESTR. DO BANANAL) - 2078.67m"", ""515 (ESTR. DOS TR\u00caS RIOS X ESTR. DO BANANAL) - 2088.30m"", ""3612 (ESTR. DOS TR\u00eaS RIOS, 920-998 - FIXA) - 2194.20m""]"
270161111,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 1,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 86.50m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 150.09m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 156.35m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 213.86m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 228.03m""]"
270161112,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 2,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 86.50m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 150.09m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 156.35m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 213.86m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 228.03m""]"
270161113,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 3,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 86.50m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 150.09m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 156.35m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 213.86m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 228.03m""]"
270161114,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO BOTAFOGO - FX 4,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 86.50m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 150.09m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 156.35m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 213.86m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 228.03m""]"
270161121,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 1,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 135.52m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 196.02m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 199.11m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 204.95m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 276.33m""]"
270161122,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 2,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 135.52m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 196.02m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 199.11m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 204.95m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 276.33m""]"
270161123,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 3,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 135.52m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 196.02m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 199.11m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 204.95m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 276.33m""]"
270161124,AVENIDA INFANTE DOM HENRIQUE KM 1 - SENTIDO CENTRO - FX 4,GLORIA,"[""5 (AV. RIO BRANCO X AV. BEIRA MAR) - 135.52m"", ""53 (AV. PRESIDENTE WILSON X AV. CAL\u00d3GERAS) - 196.02m"", ""1157 (AV. RIO BRANCO, 4700 - FIXA) - 199.11m"", ""1156 (AV. RIO BRANCO, 4700 - FIXA) - 204.95m"", ""1629 (R. TEIXEIRA DE FREITAS, 1240 -  FIXA) - 276.33m""]"
