camera_numero,bairro,locequip,latitude,longitude
190261111,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL,-23.0053659619,-43.4318736
190261112,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0053659619,-43.4318736
190261113,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0053659619,-43.4318736
190261121,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL,-23.0057299204,-43.4320694924
190261122,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0057299204,-43.4320694924
190261123,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0057299204,-43.4320694924
190261211,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.005231971,-43.4319400388
190261212,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.005231971,-43.4319400388
190261213,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 12141 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.005231971,-43.4319400388
190271111,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO LINHA VERMELHA - FX 1,-22.8122210008,-43.2187620209
190271112,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO LINHA VERMELHA - FX 2,-22.8122210008,-43.2187620209
190271113,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO LINHA VERMELHA - FX 3,-22.8122210008,-43.2187620209
190281121,SAO CONRADO,AUTOESTRADA LAGOA-BARRA PROXIMO A RUA HERBERT MOSES - SENTIDO LAGOA - FX 1,-22.9980369682,-43.2656409987
190281122,SAO CONRADO,AUTOESTRADA LAGOA-BARRA PROXIMO A RUA HERBERT MOSES - SENTIDO LAGOA - FX 2,-22.9980369682,-43.2656409987
190291121,DEL CASTILHO,"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 1",-22.8774869938,-43.2767754821
190291122,DEL CASTILHO,"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 2",-22.8774869938,-43.2767754821
190291123,DEL CASTILHO,"AVENIDA GOVERNADOR CARLOS LACERDA KM 5,6 - SENTIDO FUNDAO - FX 3",-22.8774869938,-43.2767754821
190301111,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 1,-22.8755410008,-43.2324310006
190301112,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 2,-22.8755410008,-43.2324310006
190301113,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 3,-22.8755410008,-43.2324310006
190301114,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 4,-22.8755410008,-43.2324310006
190301121,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO DUTRA - FX 1,-22.8755520008,-43.2323220006
190301122,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO DUTRA - FX 2,-22.8755520008,-43.2323220006
190301123,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO DUTRA - FX 3,-22.8755520008,-43.2323220006
190301124,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO DUTRA - FX 4,-22.8755520008,-43.2323220006
190311111,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 1",-22.8551820008,-43.2387840006
190311112,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 2",-22.8551820008,-43.2387840006
190311113,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 3",-22.8551820008,-43.2387840006
190311114,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 4",-22.8551820008,-43.2387840006
190311121,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO DUTRA - FX 1",-22.8550950008,-43.2386820006
190311122,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO DUTRA - FX 2",-22.8550950008,-43.2386820006
190311123,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO DUTRA - FX 3",-22.8550950008,-43.2386820006
190311124,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO DUTRA - FX 4",-22.8550950008,-43.2386820006
190321111,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 1",-22.9186873803,-43.3257198812
190321112,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 2",-22.9186873803,-43.3257198812
190321113,FREGUESIA (JACAREPAGUA),"AVENIDA GOVERNADOR CARLOS LACERDA KM 12,2 - SENTIDO BARRA - FX 3",-22.9186873803,-43.3257198812
190331111,JACAREPAGUA,"AVENIDA MENEZES CORTES KM 5,4 - SENTIDO JACAREPAGUA - FX 1",-22.9225964935,-43.2988658355
190331112,JACAREPAGUA,"AVENIDA MENEZES CORTES KM 5,4 - SENTIDO JACAREPAGUA - FX 2",-22.9225964935,-43.2988658355
190341111,ROCHA MIRANDA,AVENIDA DOS ITALIANOS PROXIMO AO Nº 933 - SENTIDO AVENIDA BRASIL - FX 1,-22.8426592268,-43.349174426
190341112,ROCHA MIRANDA,AVENIDA DOS ITALIANOS PROXIMO AO Nº 933 - SENTIDO AVENIDA BRASIL - FX 2,-22.8426592268,-43.349174426
190351111,RECREIO DOS BANDEIRANTES,AVENIDA ALFREDO BALTHAZAR DA SILVEIRA PROXIMO AO Nº 1270 - SENTIDO PRAIA - FX 1,-23.0161239672,-43.4485435007
190351112,RECREIO DOS BANDEIRANTES,AVENIDA ALFREDO BALTHAZAR DA SILVEIRA PROXIMO AO Nº 1270 - SENTIDO PRAIA - FX 2,-23.0161239672,-43.4485435007
190361111,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO FREGUESIA - FX 1,-22.9615790778,-43.3347749387
190361112,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO FREGUESIA - FX 2,-22.9615790778,-43.3347749387
190361121,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO ITANHANGA - FX 1,-22.9613619471,-43.3349775679
190361122,ANIL,ESTRADA DE JACAREPAGUA PROXIMO AO Nº 5380 - SENTIDO ITANHANGA - FX 2,-22.9613619471,-43.3349775679
190371111,DEL CASTILHO,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 4242 - SENTIDO MADUREIRA - FX 1,-22.8808689534,-43.2734279284
190371112,DEL CASTILHO,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 4242 - SENTIDO MADUREIRA - FX 2,-22.8808689534,-43.2734279284
190371113,DEL CASTILHO,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 4242 - SENTIDO MADUREIRA - FX 3,-22.8808689534,-43.2734279284
200011121,BANGU,AVENIDA BRASIL ALCA DE ACESSO A AVENIDA DOUTORA MARIA ESTRELA - SENTIDO SANTA CRUZ - FX 1,-22.8583813213,-43.46368914
200011122,BANGU,AVENIDA BRASIL ALCA DE ACESSO A AVENIDA DOUTORA MARIA ESTRELA - SENTIDO SANTA CRUZ - FX 2,-22.8583813213,-43.46368914
200021111,REALENGO,AVENIDA BRASIL ALCA DE ACESSO A ESTRADA DO ENGENHO NOVO - SENTIDO CENTRO - FX 1,-22.8655007063,-43.4276498796
200021112,REALENGO,AVENIDA BRASIL ALCA DE ACESSO A ESTRADA DO ENGENHO NOVO - SENTIDO CENTRO - FX 2,-22.8655007063,-43.4276498796
200031121,REALENGO,AVENIDA BRASIL ALCA DE ACESSO A ESTRADA DO ENGENHO NOVO - SENTIDO SANTA CRUZ - FX 1,-22.8654721596,-43.4251102291
200031122,REALENGO,AVENIDA BRASIL ALCA DE ACESSO A ESTRADA DO ENGENHO NOVO - SENTIDO SANTA CRUZ - FX 2,-22.8654721596,-43.4251102291
200041121,BANGU,AVENIDA BRASIL PROXIMO AO Nº 35028 - SENTIDO SANTA CRUZ - FX 1,-22.8551037454,-43.4915853552
200041122,BANGU,AVENIDA BRASIL PROXIMO AO Nº 35028 - SENTIDO SANTA CRUZ - FX 2,-22.8551037454,-43.4915853552
200051121,SANTA CRUZ,AVENIDA CESARIO DE MELO PROXIMO A RUA PISTOIA - SENTIDO SANTISSIMO - FX 1,-22.9266195517,-43.6509990479
200051122,SANTA CRUZ,AVENIDA CESARIO DE MELO PROXIMO A RUA PISTOIA - SENTIDO SANTISSIMO - FX 2,-22.9266195517,-43.6509990479
200061111,SANTA CRUZ,AVENIDA CESARIO DE MELO PROXIMO AO Nº 13604 - SENTIDO SANTA CRUZ - FX 1,-22.9333168327,-43.6617664814
200061112,SANTA CRUZ,AVENIDA CESARIO DE MELO PROXIMO AO Nº 13604 - SENTIDO SANTA CRUZ - FX 2,-22.9333168327,-43.6617664814
200061121,SANTA CRUZ,AVENIDA CESARIO DE MELO PROXIMO AO Nº 13604 - SENTIDO SANTISSIMO - FX 1,-22.9336747539,-43.6623066006
200061122,SANTA CRUZ,AVENIDA CESARIO DE MELO PROXIMO AO Nº 13604 - SENTIDO SANTISSIMO - FX 2,-22.9336747539,-43.6623066006
200071121,CAMPO GRANDE,AVENIDA CESARIO DE MELO PROXIMO AO Nº 4408 - SENTIDO SANTISSIMO - FX 1,-22.9069409134,-43.5739607123
200071122,CAMPO GRANDE,AVENIDA CESARIO DE MELO PROXIMO AO Nº 4408 - SENTIDO SANTISSIMO - FX 2,-22.9069409134,-43.5739607123
200071123,CAMPO GRANDE,AVENIDA CESARIO DE MELO PROXIMO AO Nº 4408 - SENTIDO SANTISSIMO - FX 3,-22.9069409134,-43.5739607123
200081121,SENADOR VASCONCELOS,AVENIDA DE SANTA CRUZ PROXIMO AO Nº 12242 - SENTIDO SANTA CRUZ - FX 1,-22.8926429979,-43.5319075152
200081122,SENADOR VASCONCELOS,AVENIDA DE SANTA CRUZ PROXIMO AO Nº 12242 - SENTIDO SANTA CRUZ - FX 2,-22.8926429979,-43.5319075152
200091121,SENADOR CAMARA,AVENIDA DE SANTA CRUZ PROXIMO AO Nº 8264 - SENTIDO SANTA CRUZ - FX 1,-22.8815405071,-43.4988219805
200091122,SENADOR CAMARA,AVENIDA DE SANTA CRUZ PROXIMO AO Nº 8264 - SENTIDO SANTA CRUZ - FX 2,-22.8815405071,-43.4988219805
200101111,SENADOR CAMARA,AVENIDA DE SANTA CRUZ PROXIMO AO Nº 8436 - SENTIDO REALENGO - FX 1,-22.8811530008,-43.5005360006
200101112,SENADOR CAMARA,AVENIDA DE SANTA CRUZ PROXIMO AO Nº 8436 - SENTIDO REALENGO - FX 2,-22.8811530008,-43.5005360006
200111111,TAQUARA,AVENIDA DOS MANANCIAIS PROXIMO AO Nº 1132 - SENTIDO ESTRADA DO RIO GRANDE - FX 1,-22.9172609772,-43.3888990634
200111121,TAQUARA,AVENIDA DOS MANANCIAIS PROXIMO AO Nº 1132 - SENTIDO ESTRADA DO TINDIBA - FX 1,-22.9172609772,-43.3888990634
200121111,ALTO DA BOA VISTA,AVENIDA EDSON PASSOS PROXIMO AO Nº 742 - SENTIDO ITANHANGA - FX 1,-22.9490810008,-43.2613860006
200121121,ALTO DA BOA VISTA,AVENIDA EDSON PASSOS PROXIMO AO Nº 742 - SENTIDO TIJUCA - FX 1,-22.9490810008,-43.2613860006
200131111,RECREIO DOS BANDEIRANTES,AVENIDA GENARO DE CARVALHO PROXIMO AO Nº 2332 - SENTIDO BARRA - FX 1,-23.0185564739,-43.4670760536
200131112,RECREIO DOS BANDEIRANTES,AVENIDA GENARO DE CARVALHO PROXIMO AO Nº 2332 - SENTIDO BARRA - FX 2,-23.0185564739,-43.4670760536
200131121,RECREIO DOS BANDEIRANTES,AVENIDA GENARO DE CARVALHO PROXIMO AO Nº 2332 - SENTIDO GRUMARI - FX 1,-23.0187210007,-43.4670210006
200131122,RECREIO DOS BANDEIRANTES,AVENIDA GENARO DE CARVALHO PROXIMO AO Nº 2332 - SENTIDO GRUMARI - FX 2,-23.0187210007,-43.4670210006
200141111,RECREIO DOS BANDEIRANTES,AVENIDA GLAUCIO GIL PROXIMO A AVENIDA HERMES DE LIMA - SENTIDO AVENIDA DAS AMERICAS - FX 1,-23.0217504396,-43.45842614
200141112,RECREIO DOS BANDEIRANTES,AVENIDA GLAUCIO GIL PROXIMO A AVENIDA HERMES DE LIMA - SENTIDO AVENIDA DAS AMERICAS - FX 2,-23.0217504396,-43.45842614
200141121,RECREIO DOS BANDEIRANTES,AVENIDA GLAUCIO GIL PROXIMO A AVENIDA HERMES DE LIMA - SENTIDO PRAIA - FX 1,-23.0232730007,-43.4577970006
200141122,RECREIO DOS BANDEIRANTES,AVENIDA GLAUCIO GIL PROXIMO A AVENIDA HERMES DE LIMA - SENTIDO PRAIA - FX 2,-23.0232730007,-43.4577970006
200151111,IRAJA,AVENIDA MONSENHOR FELIX PROXIMO A RUA TURIANA - SENTIDO IRAJA - FX 1,-22.8498820008,-43.3254870006
200151112,IRAJA,AVENIDA MONSENHOR FELIX PROXIMO A RUA TURIANA - SENTIDO IRAJA - FX 2,-22.8498820008,-43.3254870006
200151121,IRAJA,AVENIDA MONSENHOR FELIX PROXIMO A RUA TURIANA - SENTIDO MADUREIRA - FX 1,-22.8483400008,-43.3253040006
200151122,IRAJA,AVENIDA MONSENHOR FELIX PROXIMO A RUA TURIANA - SENTIDO MADUREIRA - FX 2,-22.8483400008,-43.3253040006
200161111,BARRA DA TIJUCA,AVENIDA SALVADOR ALLENDE PROXIMO AO PORTAO 3 DO RIO CENTRO - SENTIDO CURICICA - FX 1,-22.9793470007,-43.4082800006
200161112,BARRA DA TIJUCA,AVENIDA SALVADOR ALLENDE PROXIMO AO PORTAO 3 DO RIO CENTRO - SENTIDO CURICICA - FX 2,-22.9793470007,-43.4082800006
200161121,BARRA DA TIJUCA,AVENIDA SALVADOR ALLENDE PROXIMO AO PORTAO 3 DO RIO CENTRO - SENTIDO PRAIA - FX 1,-22.9798680007,-43.4088150006
200161122,BARRA DA TIJUCA,AVENIDA SALVADOR ALLENDE PROXIMO AO PORTAO 3 DO RIO CENTRO - SENTIDO PRAIA - FX 2,-22.9798680007,-43.4088150006
200171111,RECREIO DOS BANDEIRANTES,ESTRADA BENVINDO DE NOVAES PROXIMO AO Nº 2555 - SENTIDO JACAREPAGUA - FX 1,-23.0108070007,-43.4615180006
200171121,RECREIO DOS BANDEIRANTES,ESTRADA BENVINDO DE NOVAES PROXIMO AO Nº 2555 - SENTIDO PRAIA - FX 1,-23.0108070007,-43.4615180006
200181111,SANTA CRUZ,ESTRADA DA PEDRA PROXIMO AO Nº 178 - SENTIDO CAMPO GRANDE - FX 1,-22.9502677423,-43.651356057
200181112,SANTA CRUZ,ESTRADA DA PEDRA PROXIMO AO Nº 178 - SENTIDO CAMPO GRANDE - FX 2,-22.9502677423,-43.651356057
200181121,SANTA CRUZ,ESTRADA DA PEDRA PROXIMO AO Nº 178 - SENTIDO PEDRA DE GUARATIBA - FX 1,-22.9502478288,-43.6513748328
200181122,SANTA CRUZ,ESTRADA DA PEDRA PROXIMO AO Nº 178 - SENTIDO PEDRA DE GUARATIBA - FX 2,-22.9502478288,-43.6513748328
200191111,CAMPO GRANDE,ESTRADA DA POSSE PROXIMO AO Nº 1168 - SENTIDO AVENIDA BRASIL - FX 1,-22.8848462286,-43.5509589355
200191112,CAMPO GRANDE,ESTRADA DA POSSE PROXIMO AO Nº 1168 - SENTIDO AVENIDA BRASIL - FX 2,-22.8848462286,-43.5509589355
200191121,CAMPO GRANDE,ESTRADA DA POSSE PROXIMO AO Nº 1168 - SENTIDO ESTRADA DO MENDANHA - FX 1,-22.8837095141,-43.5492282011
200191122,CAMPO GRANDE,ESTRADA DA POSSE PROXIMO AO Nº 1168 - SENTIDO ESTRADA DO MENDANHA - FX 2,-22.8837095141,-43.5492282011
200201111,COLEGIO,ESTRADA DO BARRO VERMELHO PROXIMO AO Nº 1468 - SENTIDO METRO - FX 1,-22.8457220008,-43.3384760006
200211111,TANQUE,ESTRADA DO CAFUNDA PROXIMO AO Nº 2125 - SENTIDO BOIUNA - FX 1,-22.9092670008,-43.3786250006
200211121,TANQUE,ESTRADA DO CAFUNDA PROXIMO AO Nº 2125 - SENTIDO PRACA SECA - FX 1,-22.9092670008,-43.3786250006
200221111,CAMPO GRANDE,ESTRADA DO CAMPINHO PROXIMO AO Nº 1409 - SENTIDO AVENIDA BRASIL - FX 1,-22.8956180007,-43.5783690006
200221112,CAMPO GRANDE,ESTRADA DO CAMPINHO PROXIMO AO Nº 1409 - SENTIDO AVENIDA BRASIL - FX 2,-22.8956180007,-43.5783690006
200221121,CAMPO GRANDE,ESTRADA DO CAMPINHO PROXIMO AO Nº 1409 - SENTIDO RUA CAMPO GRANDE - FX 1,-22.8956820007,-43.5783300006
200221122,CAMPO GRANDE,ESTRADA DO CAMPINHO PROXIMO AO Nº 1409 - SENTIDO RUA CAMPO GRANDE - FX 2,-22.8956820007,-43.5783300006
200231111,COSMOS,ESTRADA DO CAMPINHO PROXIMO AO Nº 3885 - SENTIDO AVENIDA BRASIL - FX 1,-22.8876350007,-43.5987690006
200231112,COSMOS,ESTRADA DO CAMPINHO PROXIMO AO Nº 3885 - SENTIDO AVENIDA BRASIL - FX 2,-22.8876350007,-43.5987690006
200241111,GUARATIBA,ESTRADA DO MAGARCA PROXIMO AO Nº 1781 - SENTIDO CAMPO GRANDE - FX 1,-22.9412199322,-43.5905701946
200241121,GUARATIBA,ESTRADA DO MAGARCA PROXIMO AO Nº 1781 - SENTIDO PEDRA DE GUARATIBA - FX 1,-22.9412199322,-43.5905701946
200251111,GUARATIBA,ESTRADA DO MATO ALTO PROXIMO AO Nº 959 - SENTIDO BARRA - FX 1,-22.9915050007,-43.5938790006
200251121,GUARATIBA,ESTRADA DO MATO ALTO PROXIMO AO Nº 959 - SENTIDO CAMPO GRANDE - FX 1,-22.9915050007,-43.5938790006
200261121,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 2056 - SENTIDO ESTRADA DA POSSE - FX 1,-22.8740011121,-43.5533348212
200261122,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 2056 - SENTIDO ESTRADA DA POSSE - FX 2,-22.8740011121,-43.5533348212
200271111,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 2123 - SENTIDO AVENIDA BRASIL - FX 1,-22.8725170007,-43.5534390006
200271112,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 2123 - SENTIDO AVENIDA BRASIL - FX 2,-22.8725170007,-43.5534390006
200281111,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 893 - SENTIDO JACAREPAGUA - FX 1,-22.9284070008,-43.3346320006
200281121,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 893 - SENTIDO TAQUARA - FX 1,-22.9284070008,-43.3346320006
200291111,RECREIO DOS BANDEIRANTES,ESTRADA DO PONTAL PROXIMO A RUA JORNALISTA ZELIO VALVERDE - SENTIDO BARRA - FX 1,-23.0307514863,-43.480068594
200291121,RECREIO DOS BANDEIRANTES,ESTRADA DO PONTAL PROXIMO A RUA JORNALISTA ZELIO VALVERDE - SENTIDO GRUMARI - FX 1,-23.0305341757,-43.4796721513
200301111,BRAS DE PINA,ESTRADA DO QUITUNGO PROXIMO AO Nº 1047 - SENTIDO IRAJA - FX 1,-22.8323715751,-43.3021404939
200301122,BRAS DE PINA,ESTRADA DO QUITUNGO PROXIMO AO Nº 1047 - SENTIDO TUA ITABIRA - FX 2,-22.8323715751,-43.3021404939
200311111,TAQUARA,ESTRADA DO RIO GRANDE PROXIMO AO Nº 1096 - SENTIDO PAU DA FOME - FX 1,-22.9195450008,-43.3899070006
200311121,TAQUARA,ESTRADA DO RIO GRANDE PROXIMO AO Nº 1096 - SENTIDO TANQUE - FX 1,-22.9195450008,-43.3899070006
200321111,PRACA SECA,RUA BARONESA PROXIMO AO Nº 185 - SENTIDO SAO JOSE OPERARIO - FX 1,-22.8951041953,-43.3541669862
200321121,PRACA SECA,RUA BARONESA PROXIMO AO Nº 185 - SENTIDO VALQUEIRE - FX 1,-22.8951041953,-43.3541669862
200331121,CAMPO GRANDE,RUA CAMPO GRANDE PROXIMO AO Nº 1520 - SENTIDO SANTISSIMO - FX 1,-22.9028722103,-43.5641087614
200341111,INHOAIBA,RUA CAMPO GRANDE PROXIMO AO Nº 2990 - SENTIDO INHOAIBA - FX 1,-22.905511481,-43.5783243569
200341121,INHOAIBA,RUA CAMPO GRANDE PROXIMO AO Nº 2990 - SENTIDO SANTISSIMO - FX 1,-22.905511481,-43.5783243569
200351111,FREGUESIA (ILHA DO GOVERNADOR),RUA COMENDADOR BASTOS PROXIMO AO Nº 576 - SENTIDO COCOTA - FX 1,-22.7900965978,-43.1657006193
200351121,FREGUESIA (ILHA DO GOVERNADOR),RUA COMENDADOR BASTOS PROXIMO AO Nº 576 - SENTIDO BANANAL - FX 1,-22.7900965978,-43.1657006193
200361111,PECHINCHA,RUA COMENDADOR SIQUEIRA PROXIMO AO Nº 567 - SENTIDO LINHA AMARELA - FX 1,-22.9218873026,-43.355368796
200361121,PECHINCHA,RUA COMENDADOR SIQUEIRA PROXIMO AO Nº 567 - SENTIDO TAQUARA - FX 1,-22.9218873026,-43.355368796
200371111,CAVALCANTI,RUA HERCULANO PENA PROXIMO A RUA MUCIO TEIXEIRA - SENTIDO CASCADURA - FX 1,-22.8737610008,-43.3142030006
200371121,CAVALCANTI,RUA HERCULANO PENA PROXIMO A RUA MUCIO TEIXEIRA - SENTIDO PILARES - FX 1,-22.8737610008,-43.3142030006
200381111,ANIL,RUA ITUVERAVA PROXIMO AO Nº 479 - SENTIDO ANIL - FX 1,-22.9450120008,-43.3359290006
200381121,ANIL,RUA ITUVERAVA PROXIMO AO Nº 479 - SENTIDO JACAREPAGUA - FX 1,-22.9450120008,-43.3359290006
200391111,GAVEA,RUA MARQUES DE SAO VICENTE PROXIMO AO Nº 293 - SENTIDO LAGOA - FX 1,-22.9799648378,-43.2345712147
200391121,GAVEA,RUA MARQUES DE SAO VICENTE PROXIMO AO Nº 293 - SENTIDO ROCINHA - FX 1,-22.9799648378,-43.2345712147
200401111,VILA ISABEL,RUA MAXWELL PROXIMO AO Nº 20 - SENTIDO MARACANA - FX 1,-22.9167977485,-43.237010581
200401112,VILA ISABEL,RUA MAXWELL PROXIMO AO Nº 20 - SENTIDO MARACANA - FX 2,-22.9167977485,-43.237010581
200411111,PENHA,RUA QUITO PROXIMO AO Nº 103 - SENTIDO BRAS DE PINA - FX 1,-22.8396845758,-43.2728251927
200411112,PENHA,RUA QUITO PROXIMO AO Nº 103 - SENTIDO BRAS DE PINA - FX 2,-22.8396845758,-43.2728251927
200421111,PECHINCHA,RUA RETIRO DOS ARTISTAS PROXIMO AO Nº 1420 - SENTIDO ANIL - FX 1,-22.9388400008,-43.3574510006
200421121,PECHINCHA,RUA RETIRO DOS ARTISTAS PROXIMO AO Nº 1420 - SENTIDO ESTRADA DO TINDIBA - FX 1,-22.9388400008,-43.3574510006
200431111,GAMBOA,RUA RIVADAVIA CORREA PROXIMO AO Nº 163 - SENTIDO PORTO - FX 1,-22.896873071,-43.1965081891
200431112,GAMBOA,RUA RIVADAVIA CORREA PROXIMO AO Nº 163 - SENTIDO PORTO - FX 2,-22.896873071,-43.1965081891
210011111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16100 - SENTIDO SANTA CRUZ - FX 1,-23.0150130007,-43.4694250006
210011112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16100 - SENTIDO SANTA CRUZ - FX 2,-23.0150130007,-43.4694250006
210011121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16325 - SENTIDO SAO CONRADO - FX 1,-23.0153530007,-43.4700910006
210011122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16325 - SENTIDO SAO CONRADO - FX 2,-23.0153530007,-43.4700910006
210021111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 17250 - SENTIDO SANTA CRUZ - FX 1,-23.0175200007,-43.4792730006
210021112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 17250 - SENTIDO SANTA CRUZ - FX 2,-23.0175200007,-43.4792730006
210021121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18365 - SENTIDO SAO CONRADO - FX 1,-23.0178020007,-43.4798080006
210021122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18365 - SENTIDO SAO CONRADO - FX 2,-23.0178020007,-43.4798080006
210031111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18500 - SENTIDO SANTA CRUZ - FX 1,-23.0185120007,-43.4831920006
210031112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18500 - SENTIDO SANTA CRUZ - FX 2,-23.0185120007,-43.4831920006
210031121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 17509 - SENTIDO SAO CONRADO - FX 1,-23.0187770007,-43.4836920006
210031122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 17509 - SENTIDO SAO CONRADO - FX 2,-23.0187770007,-43.4836920006
210041211,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 6800 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0001360007,-43.3819170006
210041212,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 6800 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0001360007,-43.3819170006
210041213,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 6800 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0001360007,-43.3819170006
210051111,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 1299 - SENTIDO ESTRADA DA POSSE - FX 1,-22.8695440007,-43.5544410006
210051112,CAMPO GRANDE,ESTRADA DO MENDANHA PROXIMO AO Nº 1299 - SENTIDO ESTRADA DA POSSE - FX 2,-22.8695440007,-43.5544410006
